"","x1_department","x2_salary","x3_timecompany","x4_promotion5yr","x5_workaccident","x6_workhours","x7_nprojects","x8_lasteval","x9_satisflevel","y_empleft"
"4589","marketing","high",3,0,1,230,3,89,94,0
"4590","sales","high",2,0,0,241,3,91,99,0
"4591","sales","high",3,0,1,227,3,84,69,0
"4592","sales","high",4,0,0,147,5,59,88,0
"4593","sales","high",3,0,0,240,3,90,89,0
"4594","sales","high",2,0,0,238,4,58,80,0
"4595","sales","high",4,0,0,262,4,89,22,0
"4596","sales","high",2,0,0,215,4,83,87,0
"4597","sales","high",4,0,0,211,3,66,66,0
"4598","sales","high",3,0,1,156,3,68,90,0
"4599","sales","high",5,0,0,180,4,54,95,0
"4600","sales","low",6,0,0,260,4,56,49,0
"4601","sales","low",2,0,0,228,4,68,71,0
"4602","sales","low",3,0,0,249,2,96,20,0
"4603","sales","low",5,0,1,242,3,64,95,0
"4604","sales","low",2,0,1,254,2,80,68,0
"4605","sales","low",2,0,1,272,3,68,93,0
"4606","sales","low",3,0,0,210,5,57,85,0
"4607","sales","low",2,0,0,140,3,68,82,0
"4608","sales","low",5,0,0,252,5,42,87,0
"4609","accounting","low",3,0,0,266,3,84,88,0
"4610","accounting","low",3,0,0,138,4,79,98,0
"4611","accounting","low",3,0,0,220,3,98,89,0
"4612","hr","low",3,0,0,214,5,51,92,0
"4613","hr","low",5,0,0,121,2,60,48,0
"4614","hr","low",3,0,0,195,4,49,67,0
"4615","hr","medium",3,0,0,135,3,55,84,0
"4616","technical","medium",2,0,0,261,4,78,97,0
"4617","technical","medium",3,0,1,205,5,53,65,0
"4618","technical","medium",2,0,1,240,5,87,79,0
"4619","technical","medium",4,0,0,141,2,75,75,0
"4620","technical","medium",3,0,0,200,4,64,69,0
"4621","technical","medium",3,0,0,257,4,60,85,0
"4622","technical","medium",3,0,0,141,2,41,34,0
"4623","technical","medium",2,0,0,185,3,68,97,0
"4624","technical","medium",6,0,0,235,6,99,39,0
"4625","technical","medium",4,0,0,264,4,81,54,0
"4626","technical","medium",3,0,0,260,4,67,78,0
"4627","support","high",3,0,0,158,4,79,49,0
"4628","support","high",5,0,0,195,6,83,17,0
"4629","support","high",2,0,1,180,3,81,98,0
"4630","support","high",5,0,0,114,2,100,90,0
"4631","support","high",4,0,1,228,5,89,24,0
"4632","support","high",3,0,1,243,5,79,92,0
"4633","support","high",3,0,0,179,3,72,36,0
"4634","support","high",3,0,0,158,2,76,19,0
"4635","support","low",4,0,0,254,4,76,75,0
"4636","support","low",3,0,1,220,3,81,91,0
"4637","support","low",3,0,0,171,5,95,72,0
"4638","technical","low",2,0,0,142,4,64,62,0
"4639","technical","low",2,0,0,241,3,75,97,0
"4640","technical","low",3,0,0,275,3,64,69,0
"4641","management","low",2,0,0,157,3,56,98,0
"4642","IT","low",3,0,0,169,5,53,62,0
"4643","IT","medium",2,0,0,233,2,82,59,0
"4644","IT","medium",3,0,0,160,4,98,73,0
"4645","IT","medium",3,0,0,189,3,79,71,0
"4646","IT","medium",4,0,0,273,4,58,85,0
"4647","product_mng","medium",3,0,1,141,4,94,80,0
"4648","product_mng","medium",3,0,0,134,3,38,48,0
"4649","product_mng","medium",3,0,0,248,3,40,64,0
"4650","product_mng","medium",5,0,0,222,6,64,19,0
"4651","IT","medium",3,0,0,219,5,69,82,0
"4652","other","medium",3,0,0,202,4,96,99,0
"4653","other","medium",2,0,0,200,3,58,45,0
"4654","other","medium",2,0,0,138,3,89,89,0
"4655","other","medium",5,0,1,158,4,78,75,0
"4656","other","medium",2,0,0,136,3,86,80,0
"4657","marketing","medium",2,0,0,222,4,49,78,0
"4658","sales","medium",2,0,1,236,3,76,95,0
"4659","accounting","medium",2,0,0,135,4,67,68,0
"4660","support","medium",3,0,0,235,5,97,82,0
"4661","technical","medium",2,0,0,274,4,69,90,0
"4662","management","medium",2,0,0,235,3,99,59,0
"4663","marketing","medium",4,0,1,169,3,57,66,0
"4664","marketing","medium",4,0,0,286,5,56,63,0
"4665","marketing","medium",2,0,0,166,3,78,73,0
"4666","sales","high",4,0,0,236,3,93,63,0
"4667","sales","low",2,0,0,197,5,62,87,0
"4668","sales","medium",2,0,1,169,6,87,62,0
"4669","sales","medium",3,0,0,210,3,90,53,0
"4670","sales","medium",2,0,0,156,4,83,94,0
"4671","sales","medium",2,0,0,231,5,55,94,0
"4672","sales","medium",2,0,1,101,3,64,55,0
"4673","sales","medium",3,0,0,259,4,72,58,0
"4674","sales","medium",5,0,1,203,5,88,98,0
"4675","sales","medium",4,0,0,255,5,76,74,0
"4676","sales","medium",3,0,1,131,3,48,65,0
"4677","sales","medium",2,0,0,272,2,79,97,0
"4678","sales","low",2,0,0,253,4,75,58,0
"4679","sales","low",2,0,0,254,2,77,49,0
"4680","sales","low",2,0,0,214,3,98,69,0
"4681","sales","low",3,0,0,195,5,49,55,0
"4682","sales","low",3,0,0,240,4,89,65,0
"4683","sales","low",2,0,0,149,4,49,87,0
"4684","sales","low",4,0,0,276,4,70,12,0
"4685","accounting","high",4,0,0,247,4,84,65,0
"4686","accounting","low",4,0,1,212,4,66,23,0
"4687","accounting","high",3,0,0,256,4,77,62,0
"4688","hr","high",2,0,0,178,4,72,86,0
"4689","hr","low",4,0,0,255,4,60,85,0
"4690","hr","low",2,0,0,224,3,76,74,0
"4691","hr","high",4,0,0,204,2,76,53,0
"4692","technical","low",6,0,0,104,6,44,99,0
"4693","technical","medium",3,0,0,113,5,81,48,0
"4694","technical","high",2,0,0,243,3,74,72,0
"4695","technical","medium",5,0,1,242,3,72,76,0
"4696","technical","medium",3,0,0,177,4,70,41,0
"4697","technical","medium",2,0,0,235,3,88,85,0
"4698","technical","medium",3,0,0,175,4,49,62,0
"4699","technical","high",6,0,0,280,4,78,16,0
"4700","technical","medium",2,0,0,205,3,61,58,0
"4701","technical","medium",3,0,0,243,4,95,73,0
"4702","technical","medium",2,0,0,150,3,76,28,0
"4703","support","high",2,0,1,178,4,61,77,0
"4704","support","medium",3,0,0,231,3,86,85,0
"4705","support","high",2,0,0,134,3,76,56,0
"4706","support","low",2,0,0,143,5,100,81,0
"4707","support","medium",3,0,0,156,3,87,83,0
"4708","support","medium",3,0,0,249,4,48,49,0
"4709","support","medium",3,0,0,247,3,97,81,0
"4710","support","medium",4,0,0,222,5,92,56,0
"4711","support","low",3,0,0,160,3,83,77,0
"4712","support","low",4,0,1,224,4,50,73,0
"4713","support","low",2,0,0,235,4,72,95,0
"4714","technical","low",3,0,0,167,5,68,69,0
"4715","technical","low",4,0,0,104,3,89,79,0
"4716","technical","low",2,0,0,160,5,57,63,0
"4717","management","low",3,0,0,168,4,79,80,0
"4718","IT","low",2,0,0,153,2,61,64,0
"4719","IT","low",3,0,0,249,4,90,92,0
"4720","IT","low",2,0,0,177,4,75,96,0
"4721","IT","high",3,0,0,225,3,85,56,0
"4722","IT","low",2,0,0,186,3,61,37,0
"4723","product_mng","low",2,0,1,133,3,82,50,0
"4724","product_mng","low",4,0,1,213,4,58,49,0
"4725","product_mng","low",2,0,1,245,3,73,100,0
"4726","product_mng","high",3,0,1,160,5,75,82,0
"4727","IT","low",3,0,0,212,4,54,52,0
"4728","other","low",3,1,1,135,4,96,76,0
"4729","other","low",4,1,0,149,3,53,20,0
"4730","other","high",3,1,0,178,4,90,60,0
"4731","other","low",4,1,0,224,6,90,69,0
"4732","other","medium",2,1,0,196,3,51,93,0
"4733","marketing","high",3,1,1,178,4,64,70,0
"4734","sales","medium",2,1,1,191,4,54,56,0
"4735","accounting","high",3,1,0,167,4,61,97,0
"4736","support","medium",5,1,1,275,6,65,24,0
"4737","technical","medium",3,1,0,168,3,91,83,0
"4738","management","medium",2,1,0,152,3,85,55,0
"4739","marketing","medium",3,1,1,263,3,99,68,0
"4740","marketing","medium",4,0,0,113,3,53,48,0
"4741","marketing","medium",3,0,0,253,3,95,75,0
"4742","sales","medium",3,0,1,271,4,50,61,0
"4743","sales","medium",2,0,1,165,4,74,50,0
"4744","sales","high",3,0,0,257,5,54,78,0
"4745","sales","low",3,0,0,244,4,68,61,0
"4746","sales","medium",3,0,0,179,4,50,48,0
"4747","sales","medium",2,0,0,248,3,92,93,0
"4748","sales","medium",2,0,0,224,3,58,78,0
"4749","sales","medium",4,0,0,236,5,99,92,0
"4750","sales","medium",3,0,0,213,5,98,71,0
"4751","sales","medium",3,0,0,238,4,42,15,0
"4752","sales","medium",5,0,1,153,5,83,14,0
"4753","sales","medium",2,0,0,247,4,72,56,0
"4754","sales","medium",3,0,0,154,3,84,100,0
"4755","sales","high",4,0,0,147,3,82,77,0
"4756","sales","low",2,0,0,150,3,66,86,0
"4757","sales","low",3,0,0,137,3,95,88,0
"4758","sales","low",3,0,0,179,5,84,85,0
"4759","sales","high",2,0,0,194,5,56,95,0
"4760","sales","low",3,0,0,224,4,65,65,0
"4761","accounting","low",2,0,1,253,3,55,70,0
"4762","accounting","low",3,0,1,177,3,55,60,0
"4763","accounting","high",3,0,0,215,3,83,84,0
"4764","hr","low",5,0,0,245,5,59,23,0
"4765","hr","low",3,0,0,134,3,75,89,0
"4766","hr","low",2,0,0,273,4,91,98,0
"4767","hr","low",3,0,0,163,4,83,88,0
"4768","technical","low",4,0,0,152,3,52,87,0
"4769","technical","low",4,0,0,268,3,96,93,0
"4770","technical","low",2,0,0,149,5,95,13,0
"4771","technical","medium",4,0,0,128,6,56,99,0
"4772","technical","medium",2,0,1,218,3,51,52,0
"4773","technical","medium",3,0,0,146,3,98,58,0
"4774","technical","medium",2,0,1,190,5,57,85,0
"4775","technical","medium",3,0,0,182,2,59,41,0
"4776","technical","medium",3,0,1,162,5,80,100,0
"4777","technical","medium",3,0,0,243,3,64,63,0
"4778","technical","medium",3,0,1,141,4,58,63,0
"4779","support","medium",3,0,0,142,3,90,63,0
"4780","support","medium",4,0,0,203,3,62,59,0
"4781","support","medium",4,0,0,168,4,77,88,0
"4782","support","medium",3,0,0,149,3,70,72,0
"4783","support","high",2,0,0,168,4,81,67,0
"4784","support","low",4,0,0,190,2,54,41,0
"4785","support","medium",6,0,0,229,3,68,30,0
"4786","support","medium",2,0,0,249,3,84,83,0
"4787","support","medium",2,0,1,162,4,93,73,0
"4788","support","medium",2,0,0,163,4,90,87,0
"4789","support","low",4,0,0,169,2,74,93,0
"4790","technical","low",3,0,1,257,4,91,97,0
"4791","technical","low",4,0,0,150,4,54,70,0
"4792","technical","low",3,0,0,183,4,95,66,0
"4793","management","low",3,0,0,208,3,66,62,0
"4794","IT","low",2,0,0,158,4,52,56,0
"4795","IT","low",5,0,0,240,2,72,32,0
"4796","IT","low",3,0,0,251,5,81,55,0
"4797","IT","low",2,0,0,205,5,91,69,0
"4798","IT","low",3,0,1,226,4,63,91,0
"4799","product_mng","low",6,0,0,249,5,82,33,0
"4800","product_mng","low",3,0,0,197,2,74,37,0
"4801","product_mng","low",3,0,0,216,5,57,95,0
"4802","product_mng","low",5,0,0,260,4,91,17,0
"4803","IT","low",3,0,0,263,4,53,95,0
"4804","other","low",5,0,0,177,2,69,27,0
"4805","other","low",3,0,0,171,4,95,91,0
"4806","other","low",2,0,1,148,3,61,49,0
"4807","other","low",3,0,0,138,4,56,60,0
"4808","other","low",3,0,0,183,4,57,52,0
"4809","marketing","low",3,0,0,202,3,65,54,0
"4810","sales","medium",2,0,1,160,4,53,86,0
"4811","accounting","medium",3,0,0,264,4,87,78,0
"4812","support","medium",3,0,1,245,4,81,60,0
"4813","technical","medium",3,0,0,207,2,91,15,0
"4814","management","medium",3,0,0,225,3,92,72,0
"4815","marketing","medium",2,0,0,236,4,85,94,0
"4816","marketing","medium",3,0,0,170,4,56,92,0
"4817","marketing","medium",3,0,1,261,3,88,60,0
"4818","sales","medium",3,0,0,273,4,68,41,0
"4819","sales","medium",2,0,0,184,3,43,50,0
"4820","sales","medium",2,0,0,202,3,91,80,0
"4821","sales","medium",3,0,0,195,4,83,67,0
"4822","sales","high",3,0,0,266,4,88,71,0
"4823","sales","low",5,0,0,266,3,85,66,0
"4824","sales","medium",2,0,0,263,5,74,77,0
"4825","sales","medium",2,0,0,142,3,54,62,0
"4826","sales","medium",3,0,0,162,4,53,95,0
"4827","sales","medium",2,0,0,258,5,75,89,0
"4828","sales","low",2,0,0,170,4,83,74,0
"4829","sales","low",5,0,0,249,4,80,19,0
"4830","sales","low",3,0,0,171,3,77,83,0
"4831","sales","low",4,0,0,177,2,64,53,0
"4832","sales","low",2,0,0,188,5,75,98,0
"4833","sales","low",2,0,0,146,5,99,74,0
"4834","sales","low",5,0,0,154,5,88,22,0
"4835","sales","low",3,0,1,204,4,68,76,0
"4836","sales","low",3,0,1,224,5,91,89,0
"4837","accounting","low",4,0,0,156,3,84,50,0
"4838","accounting","low",4,0,0,259,6,82,17,0
"4839","accounting","low",3,0,0,165,6,38,46,0
"4840","hr","low",3,0,0,264,3,78,68,0
"4841","hr","low",2,0,0,215,4,86,77,0
"4842","hr","low",3,0,0,133,3,83,68,0
"4843","hr","low",4,0,0,220,4,70,15,0
"4844","technical","low",5,0,0,176,4,98,70,0
"4845","technical","low",2,0,0,103,4,96,66,0
"4846","technical","low",3,0,0,155,5,52,54,0
"4847","technical","low",3,0,0,141,4,57,57,0
"4848","technical","low",3,0,1,150,3,58,78,0
"4849","technical","medium",6,0,0,171,5,83,14,0
"4850","technical","medium",3,0,0,179,4,86,73,0
"4851","technical","medium",2,0,0,145,4,97,65,0
"4852","technical","medium",3,0,0,176,3,59,31,0
"4853","technical","medium",2,0,0,172,2,55,77,0
"4854","technical","medium",4,0,0,243,3,85,68,0
"4855","support","medium",2,0,0,209,4,69,79,0
"4856","support","medium",3,0,0,196,4,62,92,0
"4857","support","medium",4,0,0,225,6,96,77,0
"4858","support","medium",2,0,0,261,3,89,48,0
"4859","support","medium",2,0,0,157,4,66,63,0
"4860","support","medium",3,0,1,259,5,49,92,0
"4861","support","high",6,0,0,224,4,85,50,0
"4862","support","low",2,0,0,193,5,91,52,0
"4863","support","medium",3,0,0,157,4,79,73,0
"4864","support","medium",3,0,0,223,4,87,99,0
"4865","support","medium",3,0,1,188,3,99,91,0
"4866","technical","medium",2,0,0,217,3,79,85,0
"4867","technical","low",2,0,1,207,4,69,95,0
"4868","technical","low",4,0,0,153,3,85,67,0
"4869","management","low",2,0,0,269,3,55,86,0
"4870","IT","low",3,0,0,198,4,54,71,0
"4871","IT","low",5,0,0,102,4,95,99,0
"4872","IT","low",2,0,1,167,3,61,57,0
"4873","IT","low",2,0,0,252,3,72,98,0
"4874","IT","low",2,0,0,192,3,58,62,0
"4875","product_mng","low",4,0,0,237,5,79,74,0
"4876","product_mng","low",3,0,0,158,4,60,70,0
"4877","product_mng","low",3,0,0,260,3,93,80,0
"4878","product_mng","low",3,0,0,153,4,69,65,0
"4879","IT","low",4,0,0,233,3,52,53,0
"4880","other","low",3,0,0,180,2,62,43,0
"4881","other","low",3,0,1,163,4,65,59,0
"4882","other","low",6,0,1,211,6,96,16,0
"4883","other","low",3,0,1,151,3,80,84,0
"4884","other","low",4,0,0,249,3,95,78,0
"4885","marketing","low",3,0,1,199,5,91,66,0
"4886","sales","low",2,0,0,247,4,74,70,0
"4887","accounting","low",3,0,0,174,4,63,73,0
"4888","support","medium",4,0,0,268,4,88,65,0
"4889","technical","medium",4,0,0,197,5,59,79,0
"4890","management","medium",3,0,1,154,4,68,57,0
"4891","marketing","medium",4,0,0,279,5,58,24,0
"4892","marketing","medium",2,0,1,204,3,78,95,0
"4893","marketing","medium",3,0,0,112,2,54,38,0
"4894","sales","medium",2,0,1,261,4,78,90,0
"4895","sales","medium",4,0,0,180,3,40,50,0
"4896","sales","medium",5,0,0,261,3,61,68,0
"4897","sales","medium",3,0,0,138,6,78,50,0
"4898","sales","medium",4,0,0,164,4,81,85,0
"4899","sales","medium",3,0,0,144,3,52,95,0
"4900","sales","high",2,0,0,244,3,92,92,0
"4901","sales","low",3,0,0,233,5,87,83,0
"4902","sales","medium",2,0,1,225,4,78,90,0
"4903","sales","medium",4,0,0,215,6,77,21,0
"4904","sales","medium",4,0,0,223,3,86,94,0
"4905","sales","medium",3,0,0,232,4,85,70,0
"4906","sales","low",4,0,0,157,3,76,54,0
"4907","sales","low",3,0,0,268,4,65,77,0
"4908","sales","low",2,0,0,158,3,49,62,0
"4909","sales","low",2,0,0,222,5,55,93,0
"4910","sales","low",3,0,0,210,3,86,81,0
"4911","sales","low",2,0,0,133,4,79,99,0
"4912","sales","low",3,0,0,224,3,49,78,0
"4913","accounting","low",5,0,0,264,5,63,66,0
"4914","accounting","low",2,0,0,237,5,72,90,0
"4915","accounting","low",2,0,0,141,5,53,74,0
"4916","hr","low",5,0,1,238,4,78,65,0
"4917","hr","low",3,0,0,167,4,52,99,0
"4918","hr","low",3,0,0,161,4,72,83,0
"4919","hr","low",3,0,0,194,4,82,60,0
"4920","technical","low",3,0,1,217,3,93,55,0
"4921","technical","low",3,0,0,170,3,71,96,0
"4922","technical","low",3,0,0,243,4,94,83,0
"4923","technical","low",3,0,1,267,4,70,95,0
"4924","technical","medium",3,0,0,169,2,88,77,0
"4925","technical","medium",3,0,0,255,3,95,83,0
"4926","technical","medium",3,0,0,211,4,54,87,0
"4927","technical","medium",4,0,0,198,3,49,69,0
"4928","technical","medium",3,0,0,246,3,58,67,0
"4929","technical","medium",2,0,0,146,3,49,55,0
"4930","technical","medium",6,0,0,134,4,82,55,0
"4931","support","medium",3,0,0,169,3,48,39,0
"4932","support","medium",3,0,0,232,5,93,51,0
"4933","support","medium",3,0,1,106,2,38,39,0
"4934","support","medium",3,0,0,260,4,93,96,0
"4935","support","medium",2,0,0,232,3,81,68,0
"4936","support","high",3,0,0,173,4,71,67,0
"4937","support","low",5,0,0,152,5,44,68,0
"4938","support","medium",3,0,0,173,3,58,56,0
"4939","support","medium",3,0,0,274,3,70,90,0
"4940","support","medium",3,0,0,233,3,59,69,0
"4941","support","medium",3,0,0,232,4,71,99,0
"4942","technical","low",2,0,0,156,3,59,42,0
"4943","technical","low",3,0,0,124,3,51,28,0
"4944","technical","low",3,0,0,207,3,65,55,0
"4945","management","low",6,0,0,273,3,53,91,0
"4946","IT","low",4,0,0,219,3,98,53,0
"4947","IT","low",3,0,0,207,4,74,87,0
"4948","IT","low",4,0,0,248,4,60,57,0
"4949","IT","low",3,0,0,169,3,77,59,0
"4950","IT","low",3,0,0,181,4,89,76,0
"4951","product_mng","low",3,0,0,196,3,42,59,0
"4952","product_mng","low",2,0,0,254,3,54,50,0
"4953","product_mng","low",4,0,0,191,4,55,55,0
"4954","product_mng","low",2,0,0,238,3,53,92,0
"4955","IT","low",3,0,0,196,5,51,80,0
"4956","other","low",3,0,0,228,4,66,93,0
"4957","other","low",3,0,0,165,4,57,67,0
"4958","other","low",2,0,0,144,3,55,78,0
"4959","other","low",3,0,0,243,4,70,61,0
"4960","other","low",3,0,0,206,3,84,74,0
"4961","marketing","low",3,0,1,180,3,49,50,0
"4962","sales","low",2,0,1,161,3,96,84,0
"4963","accounting","medium",2,0,0,196,4,55,89,0
"4964","support","medium",3,0,0,152,5,89,77,0
"4965","technical","medium",4,0,0,231,3,71,64,0
"4966","management","medium",5,0,1,215,2,89,77,0
"4967","marketing","medium",4,0,0,233,4,58,74,0
"4968","marketing","medium",2,0,0,155,4,96,88,0
"4969","marketing","medium",4,0,1,182,5,96,88,0
"4970","sales","medium",4,0,0,165,3,88,89,0
"4971","sales","medium",4,0,1,257,2,59,74,0
"4972","sales","medium",2,0,0,155,4,74,63,0
"4973","sales","medium",2,0,0,243,4,80,63,0
"4974","sales","medium",4,0,0,184,2,92,68,0
"4975","sales","high",3,0,1,138,4,81,14,0
"4976","sales","low",4,0,0,209,5,94,86,0
"4977","sales","medium",2,0,0,205,3,53,73,0
"4978","sales","medium",3,0,0,191,3,56,57,0
"4979","sales","medium",3,0,1,270,5,75,97,0
"4980","sales","medium",4,0,0,97,4,36,67,0
"4981","sales","low",2,0,0,174,4,74,89,0
"4982","sales","low",3,0,0,124,5,96,80,0
"4983","sales","low",3,0,0,178,2,51,30,0
"4984","sales","low",6,0,0,266,5,73,14,0
"4985","sales","low",3,0,0,181,4,80,91,0
"4986","sales","low",3,0,0,233,4,81,49,0
"4987","sales","low",4,0,0,254,3,68,57,0
"4988","sales","low",3,0,0,219,3,62,59,0
"4989","accounting","low",2,0,0,166,5,70,50,0
"4990","accounting","low",2,0,0,158,3,97,69,0
"4991","accounting","low",3,0,0,151,3,68,81,0
"4992","hr","low",3,0,1,98,3,82,79,0
"4993","hr","low",4,0,1,187,4,91,55,0
"4994","hr","low",2,0,0,266,4,62,92,0
"4995","hr","low",3,0,0,250,5,59,94,0
"4996","technical","low",3,0,0,193,5,55,67,0
"4997","technical","low",3,0,1,223,4,92,53,0
"4998","technical","low",5,0,0,189,5,59,77,0
"4999","technical","low",3,0,0,138,5,82,57,0
"5000","technical","low",2,0,0,268,4,97,64,0
"5001","technical","low",2,0,0,186,6,100,35,0
"5002","technical","medium",3,0,1,136,3,71,66,0
"5003","technical","medium",3,0,0,245,4,84,59,0
"5004","technical","medium",3,0,0,184,4,93,49,0
"5005","technical","medium",3,0,0,152,5,99,91,0
"5006","technical","medium",4,0,0,194,2,60,12,0
"5007","support","medium",5,0,1,242,3,68,74,0
"5008","support","medium",2,0,1,246,4,94,84,0
"5009","support","medium",3,0,0,211,4,99,51,0
"5010","support","medium",3,0,0,189,4,71,94,0
"5011","support","medium",2,0,0,254,3,66,74,0
"5012","support","medium",3,0,0,239,5,54,52,0
"5013","support","medium",6,0,0,133,4,92,31,0
"5014","support","high",2,0,0,255,3,59,72,0
"5015","support","low",2,0,0,212,3,100,92,0
"5016","support","medium",3,0,0,270,3,64,56,0
"5017","support","medium",6,0,0,177,5,45,76,0
"5018","technical","medium",4,0,0,261,4,90,59,0
"5019","technical","medium",3,0,0,220,3,74,50,0
"5020","technical","low",4,0,1,144,2,72,88,0
"5021","management","low",2,0,0,274,4,49,86,0
"5022","IT","low",3,0,0,195,4,99,66,0
"5023","IT","low",3,0,0,158,4,69,70,0
"5024","IT","low",4,0,0,145,5,93,98,0
"5025","IT","low",3,0,1,165,3,73,61,0
"5026","IT","low",2,0,0,270,4,66,57,0
"5027","product_mng","low",3,0,0,208,5,91,84,0
"5028","product_mng","medium",5,0,0,245,2,40,76,0
"5029","product_mng","medium",4,0,0,180,4,99,64,0
"5030","product_mng","medium",3,0,0,225,5,70,87,0
"5031","IT","medium",2,0,0,261,3,69,62,0
"5032","other","medium",6,1,1,213,3,99,16,0
"5033","other","medium",3,1,0,230,3,87,83,0
"5034","other","medium",2,1,0,198,2,59,36,0
"5035","other","medium",5,1,0,190,6,51,47,0
"5036","other","medium",4,1,0,137,4,51,54,0
"5037","marketing","medium",3,1,1,186,3,83,83,0
"5038","sales","medium",2,1,0,137,4,68,96,0
"5039","accounting","medium",3,1,0,192,5,74,91,0
"5040","support","medium",3,1,0,164,4,59,56,0
"5041","technical","medium",3,1,0,195,6,66,73,0
"5042","management","medium",3,1,0,151,4,63,97,0
"5043","marketing","medium",3,1,0,231,5,74,75,0
"5044","marketing","medium",2,0,1,257,3,76,49,0
"5045","marketing","medium",3,0,0,257,4,94,57,0
"5046","sales","medium",2,0,1,274,5,58,41,0
"5047","sales","medium",2,0,0,138,3,70,53,0
"5048","sales","medium",3,0,0,184,4,60,93,0
"5049","sales","medium",3,0,0,151,3,90,58,0
"5050","sales","medium",3,0,1,265,3,54,60,0
"5051","sales","medium",2,0,0,241,4,80,74,0
"5052","sales","medium",3,0,0,148,3,52,62,0
"5053","sales","medium",3,0,0,165,5,76,70,0
"5054","sales","medium",2,0,0,243,3,75,93,0
"5055","sales","medium",2,0,0,197,4,90,75,0
"5056","sales","medium",6,1,1,214,5,48,95,0
"5057","sales","medium",3,1,0,164,4,98,43,0
"5058","sales","medium",4,1,1,243,4,58,77,0
"5059","sales","medium",3,1,1,145,4,100,67,0
"5060","sales","medium",4,1,0,163,4,72,51,0
"5061","sales","medium",2,1,0,257,5,53,94,0
